referencia;variante;descricao;preco_unitario;porcentagem_imposto;pagina
LM3392;;LIGHT DE EMBUTIR, INTERNO ATE 12MM, PT/BC, TAM: 1M;17.75;0.00;18
LM3393;;LIGHT DE EMBUTIR, INTERNO ATE 12MM, PT/BC, TAM: 2M;39.50;0.00;18
LM3394;;LIGHT DE EMBUTIR, INTERNO ATE 12MM, PT/BC, TAM: 3M;71.10;0.00;18
LM3418;;PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT EMBUTIR FINO PT;5.60;9.75;18
LM2394;;LIGHT DE EMBUTIR, INTERNO ATE 30MM, BC/BC, TAM: 1M;45.85;0.00;18
LM2395;;LIGHT DE EMBUTIR, INTERNO ATE 30MM, BC/BC, TAM: 2M;79.45;0.00;18
LM2396;;LIGHT DE EMBUTIR, INTERNO ATE 30MM, BC/BC, TAM: 3M;123.05;0.00;18
LM2528;;PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT LM2394/LM2395/LM2396 EMBUTIR LARGO;10.75;9.75;18
LM3398;;LIGHT DE EMBUTIR, INTERNO ATE 30MM, PT/BC, TAM: 1M;45.85;0.00;18
LM3399;;LIGHT DE EMBUTIR, INTERNO ATE 30MM, PT/BC, TAM: 2M;79.45;0.00;18
LM3400;;LIGHT DE EMBUTIR, INTERNO ATE 30MM, PT/BC, TAM: 3M;123.05;0.00;18
LM3420;;PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT EMBUTIR LARGO PT;9.90;9.75;18
LM2496;;DE EMBUTIR NANO, PARA FITAS LED COM LARGURA ATE 12MM, BRANCO, COM DIFUSOR BRANCO, TAMANHO: 1M;30.25;0.00;18
LM2497;;DE EMBUTIR NANO, PARA FITAS LED COM LARGURA ATE 12MM, BRANCO, COM DIFUSOR BRANCO, TAMANHO: 2M;59.75;0.00;18
LM2498;;DE EMBUTIR NANO, PARA FITAS LED COM LARGURA ATE 12MM, BRANCO, COM DIFUSOR BRANCO, TAMANHO: 3M;89.85;0.00;18
LM2508;;P/ PERFIL EMB NANO BRANCO, C/ DIFUSOR BRANCO, P/ FITAS LARG ATE 12MM, CONEX JOELHO PRD-PRD;11.75;0.00;18
LM2511;;P/ PERFIL EMB NANO BRANCO, C/ DIFUSOR BRANCO, P/ FITAS LARG ATE 12MM, CONEX JOELHO PRD-TETO;11.35;0.00;18
LM2505;;P/ PERFIL EMB NANO BRANCO, C/ DIFUSOR BRANCO, C/ FITAS DE LARG ATE 12MM, CONEX JOELHO POS;11.40;0.00;18
LM2514;;FIXACAO PERFIL NANO BRANCO;9.65;0.00;18
LM2223;;PARA PERFIL DE EMBUTIR MOVELARIA BC (CAIXA COM 50PCS);40.55;0.00;18
LM2499;;DE EMBUTIR NANO, PARA FITAS LED COM LARGURA ATE 12MM, PRETO, COM DIFUSOR BRANCO, TAMANHO: 1M;29.10;0.00;18
LM2500;;DE EMBUTIR NANO, PARA FITAS LED COM LARGURA ATE 12MM, PRETO, COM DIFUSOR BRANCO, TAMANHO: 2M;58.45;0.00;18
LM2501;;DE EMBUTIR NANO, PARA FITAS LED COM LARGURA ATE 12MM, PRETO, COM DIFUSOR BRANCO, TAMANHO: 3M;88.40;0.00;18
LM2509;;P/ PERFIL EMB NANO PRETO, C/ DIFUSOR BRANCO, P/ FITAS LARG ATE 12MM, CONEX JOELHO PRD-PRD;11.35;0.00;18
LM2512;;P/ PERFIL EMB NANO PRETO, C/ DIFUSOR BRANCO, P/ FITAS LARG ATE 12MM, CONEX JOELHO PRD-TETO;11.35;0.00;18
LM2506;;P/ PERFIL EMB NANO PRETO, C/ DIFUSOR BRANCO, C/ FITAS DE LARG ATE 12MM, CONEX JOELHO POS;11.40;0.00;18
LM2515;;FIXACAO PERFIL NANO PRETO;8.65;0.00;18
LM2224;;PARA PERFIL DE EMBUTIR MOVELARIA PT (CAIXA COM 50PCS);15.15;0.00;18
LM984;;DE EMBUTIR PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAMANHO: 1M;41.25;0.00;18
LM985;;DE EMBUTIR PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAMANHO: 2M;81.65;0.00;18
LM1112;;DE EMBUTIR FINO PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAMANHO: 3M;121.75;0.00;18
LM987;;PARA PERFIL DE EMBUTIR COM FITAS DE LARGURA ATÉ 12MM, CONEXÃO PAREDE - PAREDE;17.99;0.00;18
LM986;;PARA PERFIL DE EMBUTIR COM FITAS DE LARGURA ATÉ 12MM, CONEXÃO PAREDE - TETO;17.99;0.00;18
LM1126;;PARA PERFIL DE EMBUTIR FINO COM FITAS DE LARGURA ATÉ 12MM, CONEXÃO JOELHO POSITIVO;17.99;0.00;18
LM1096;;PARA FIXAÇÃO E ACABAMENTO DE PERFIL DE EMBUTIR FINO 12MM;8.95;0.00;18
LM2211;;PARA PERFIL DE EMBUTIR 12MM BC (CAIXA COM 50PCS);19.15;0.00;18
LM3766;;PARA PERFIL 12MM POLICARBONATO 1MT (1 PC);7.85;0.00;18
LM2293;;DE 12MM PARA PERFIL DE MOVELARIA S/ABA/EMBUTIR E SOBREPOR 1MT BRANCO (10PCS);73.99;0.00;18
LM3767;;PARA PERFIL 12MM POLICARBONATO 2MT (1 PC);15.80;0.00;18
LM2294;;DE 12MM PARA PERFIL DE MOVELARIA S/ABA/EMBUTIR E SOBREPOR 2MT BRANCO (10PCS);151.80;0.00;19
LM3768;;PARA PERFIL 12MM POLICARBONATO 3MT (1 PC);23.45;0.00;19
LM2295;;DE 12MM PARA PERFIL DE MOVELARIA S/ABA/EMBUTIR E SOBREPOR 3MT BRANCO (10PCS);225.45;0.00;19
LM1286;;DE EMBUTIR FINO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAM: 1M;40.99;0.00;19
LM1288;;DE EMBUTIR FINO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAM: 2M;81.15;0.00;19
LM1318;;DE EMBUTIR FINO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAMANHO:3M;124.45;0.00;19
LM1292;;PERFIL EMB FINO PRETO, DIFUSOR BRANCO, C/ FITAS LARG ATÉ 12MM, CONEX JOELHO PAREDE-PAREDE;17.90;0.00;19
LM1290;;PERFIL EMB FINO PRETO, C/ DIFUSOR BRANCO, C/ FITAS LARG ATÉ 12MM, CONEX JOELHO PAREDE-TETO;17.90;0.00;19
LM1328;;P/ PERFIL DE EMB FINO PRETO, C/ DIFUSOR BRANCO, C/ FITAS DE LARG ATÉ 12MM, CONEX JOELHO POS;17.90;0.00;19
LM1305;;PARA FIXAÇÃO E ACABAMENTO PRETO PARA PERFIL DE EMBUTIR FINO 12MM;8.85;0.00;19
LM2212;;PARA PERFIL DE EMBUTIR 12MM PT (CAIXA COM 50PCS);16.80;0.00;19
LM2758;;DE EMBUTIR NANO LARGO, PARA FITAS LED COM LARG ATE 25MM, BRANCO, COM DIFUSOR BRANCO, TAM: 1M;50.35;0.00;19
LM2761;;DE EMBUTIR NANO LARGO, PARA FITAS LED COM LARG ATE 25MM, BRANCO, COM DIFUSOR BRANCO, TAM: 2M;99.99;0.00;19
LM2764;;DE EMBUTIR NANO LARGO, PARA FITAS LED COM LARG ATE 25MM, BRANCO, COM DIFUSOR BRANCO, TAM: 3M;145.75;0.00;19
LM2841;;P/ PERFIL EMB NANO LARGO BC/BC, C/ FITAS DE LARG ATE 25MM, CONEX JOELHO PAREDE-PAREDE;18.35;0.00;19
LM2844;;P/ PERFIL EMB NANO LARGO BC/BC, C/ FITAS DE LARG ATE 25MM, CONEX JOELHO PAREDE-TETO;18.35;0.00;19
LM2838;;P/ PERFIL EMB NANO LARGO BC/BC, C/ FITAS DE LARG ATE 25MM, CONEX JOELHO POSITIVO;18.35;0.00;19
LM3673;;FIXACAO E ACABAMENTO PERFIL NANO EMBUTIR 30MM BRANCO (KIT COM 2 UNID. MOLAS E TAMPAS);10.40;0.00;19
LM3771;;PARA PERFIL NANO 30MM POLICARBONATO 3MT (1 PC);39.65;0.00;19
LM2759;;DE EMBUTIR NANO LARGO, PARA FITAS LED COM LARG ATE 25MM, PRETO, COM DIFUSOR BRANCO, TAM: 1M;50.99;0.00;19
LM2762;;DE EMBUTIR NANO LARGO, PARA FITAS LED COM LARG ATE 25MM, PRETO, COM DIFUSOR BRANCO, TAM: 2M;100.40;0.00;19
LM2765;;DE EMBUTIR NANO LARGO, PARA FITAS LED COM LARG ATE 25MM, PRETO, COM DIFUSOR BRANCO, TAM: 3M;145.95;0.00;19
LM2842;;P/ PERFIL EMB NANO LARGO PT/BC, C/ FITAS DE LARG ATE 25MM, CONEX JOELHO PAREDE-PAREDE;18.20;0.00;19
LM2845;;P/ PERFIL EMB NANO LARGO PT/BC, C/ FITAS DE LARG ATE 25MM, CONEX JOELHO PAREDE-TETO;18.20;0.00;19
LM2839;;P/ PERFIL EMB NANO LARGO PT/BC, C/ FITAS DE LARG ATE 25MM, CONEX JOELHO POSITIVO;18.20;0.00;19
LM3674;;FIXACAO E ACABAMENTO PERFIL NANO EMBUTIR 30MM PRETO (KIT COM 2 UNID. MOLAS E TAMPAS);11.30;0.00;19
LM988;;DE EMBUTIR PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAMANHO: 1M;73.85;0.00;19
LM989;;DE EMBUTIR PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAMANHO: 2M;142.25;0.00;19
LM1217;;DE EMBUTIR LARGO PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAMANHO: 3M;212.60;0.00;19
LM991;;PARA PERFIL DE EMBUTIR COM FITAS DE LARGURA ATÉ 30MM, CONEXÃO PAREDE - PAREDE;35.10;0.00;19
LM990;;PARA PERFIL DE EMBUTIR COM FITAS DE LARGURA ATÉ 30MM, CONEXÃO PAREDE - TETO;35.10;0.00;19
LM1218;;PARA PERFIL DE EMBUTIR LARGO COM FITAS DE LARGURA ATÉ 30MM, CONEXÃO JOELHO POSITIVO;35.10;0.00;19
LM1097;;PARA FIXAÇÃO E ACABAMENTO DE PERFIL DE EMBUTIR LARGO 30MM;9.65;0.00;19
LM2215;;PARA PERFIL DE EMBUTIR 30MM BC (CAIXA COM 50PCS);36.85;0.00;19
LM1294;;DE EMBUTIR LARGO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAM: 1M;74.80;0.00;19
LM1296;;DE EMBUTIR LARGO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAM: 2M;146.05;0.00;19
LM1337;;DE EMBUTIR LARGO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAM:3M;218.45;0.00;19
LM1300;;PERFIL EMB LARGO PRETO, DIFUSOR BRANCO, C/ FITAS LARG ATÉ 30MM, CONEX JOELHO PAREDE-PAREDE;34.95;0.00;19
LM1298;;PERFIL EMB LARGO PRETO, DIFUSOR BRANCO, C/ FITAS DE LARG ATÉ 30MM, CONEX JOELHO PAREDE-TETO;34.95;0.00;19
LM1339;;P/ PERFIL EMB LARGO PRETO, C/ DIFUSOR BRANCO, C/ FITAS DE LARG ATÉ 30MM, CONEX JOELHO POS;34.95;0.00;20
LM1306;;PARA FIXAÇÃO E ACABAMENTO PRETO PARA PERFIL DE EMBUTIR LARGO 30MM;9.40;0.00;20
LM2216;;PARA PERFIL DE EMBUTIR 30MM PT (CAIXA COM 50PCS);36.15;0.00;20
LM1370;;DE EMBUTIR DE 50MM, BRANCO, PARA FITAS LED COM LARGURA ATÉ 35MM, TAMANHO: 1 METRO;99.35;0.00;20
LM1371;;DE EMBUTIR DE 50MM, BRANCO, PARA FITAS LED COM LARGURA ATÉ 35MM, TAMANHO: 2 METROS;192.15;0.00;20
LM1372;;DE EMBUTIR DE 50MM, BRANCO, PARA FITAS LED COM LARGURA ATÉ 35MM, TAMANHO: 3 METROS;286.80;0.00;20
LM1826;;P/ PERFIL EMBUTIR 50MM, BRANCO, CONEXÃO JOELHO PARDE-PAREDE;16.40;0.00;20
LM1825;;P/ PERFIL EMBUTIR 50MM, BRANCO, CONEXÃO JOELHO TETO-PAREDE;20.50;0.00;20
LM1827;;P/ PERFIL EMBUTIR 50MM, BRANCO, CONEXÃO JOELHO POSITIVO;16.40;0.00;20
LM1844;;FIXAÇÃO PERFIL 50MM EMBUTIR BRANCO;13.15;0.00;20
LM2228;;DE MOLA PARA PERFIL DE EMBUTIR 50MM (CX C/50 PEÇAS);115.40;0.00;20
LM2219;;PARA PERFIL DE EMBUTIR 50MM BC (CAIXA COM 50PCS);70.99;0.00;20
LM2305;;DE 50MM PARA PERFIL EMBUTIR/SOBREPOR 1MT BRANCO (10PCS);197.25;0.00;20
LM2306;;DE 50MM PARA PERFIL EMBUTIR/SOBREPOR 2MT BRANCO (10PCS);393.65;0.00;20
LM2307;;DE 50MM PARA PERFIL EMBUTIR/SOBREPOR 3MT BRANCO (10PCS);590.20;0.00;20
LM1373;;DE EMBUTIR DE 50MM, PRETO, COM DIFUSOR BRANCO, PARA FITAS LED COM LARGURA ATÉ 35MM, TAM: 1M;98.60;0.00;20
LM1374;;DE EMBUTIR DE 50MM, PRETO, COM DIFUSOR BRANCO, PARA FITAS LED COM LARGURA ATÉ 35MM, TAM: 2M;190.80;0.00;20
LM1375;;DE EMBUTIR DE 50MM, PRETO, COM DIFUSOR BRANCO, PARA FITAS LED COM LARGURA ATÉ 35MM, TAM: 3M;290.85;0.00;20
LM1829;;P/ PERFIL EMBUTIR 50MM, PRETO, COM DIFUSOR BRANCO, CONEXÃO JOELHO PAREDE-PAREDE;16.25;0.00;20
LM1828;;P/ PERFIL EMBUTIR 50MM, PRETO, COM DIFUSOR BRANCO, CONEXÃO JOELHO TETO-PAREDE;20.25;0.00;20
LM1830;;P/ PERFIL EMBUTIR 50MM, PRETO, COM DIFUSOR BRANCO, CONEXÃO JOELHO POSITIVO;16.25;0.00;20
LM1843;;FIXAÇÃO PERFIL 50MM EMBUTIR PRETO;12.90;0.00;20
LM2220;;PARA PERFIL DE EMBUTIR 50MM PT (CAIXA COM 50PCS);70.35;0.00;20
LM3222;;LIGHT MINI DE SOBREPOR, INTERNO ATÉ 5,7MM, BC/BC, TAM: 1M;8.45;0.00;20
LM3223;;LIGHT MINI DE SOBREPOR, INTERNO ATÉ 5,7MM, BC/BC, TAM: 2M;15.25;0.00;20
LM3224;;LIGHT MINI DE SOBREPOR, INTERNO ATÉ 5,7MM, BC/BC, TAM: 3M;17.99;0.00;20
LM3424;;PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT SOBREPOR NANO BC;1.60;9.75;20
LM2814;;PARA PERFIL LIGHT NANO DE SOBREPOR (PACOTE COM 50 PECAS);13.80;9.75;20
LM3401;;LIGHT NANO DE SOBREPOR, INTERNO ATE 12MM, PT/BC, TAM: 1M;9.95;0.00;20
LM3402;;LIGHT NANO DE SOBREPOR, INTERNO ATE 12MM, PT/BC, TAM: 2M;20.80;0.00;20
LM3403;;LIGHT NANO DE SOBREPOR, INTERNO ATE 12MM, PT/BC, TAM: 3M;32.80;0.00;20
LM2802;;LIGHT NANO DE SOBREPOR, INTERNO ATE 12MM, BC/BC, TAM: 1M;9.95;0.00;20
LM2803;;LIGHT NANO DE SOBREPOR, INTERNO ATE 12MM, BC/BC, TAM: 2M;20.80;0.00;20
LM2804;;LIGHT NANO DE SOBREPOR, INTERNO ATE 12MM, BC/BC, TAM: 3M;32.80;0.00;20
LM3416;;PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT SOBREPOR NANO PT;1.60;9.75;20
LM2808;;LIGHT NANO LARGO DE SOBREPOR, INTERNO ATE 25MM, BC/BC, TAM: 1M;15.35;0.00;20
LM2809;;LIGHT NANO LARGO DE SOBREPOR, INTERNO ATE 25MM, BC/BC, TAM: 2M;27.15;0.00;20
LM2810;;LIGHT NANO LARGO DE SOBREPOR, INTERNO ATE 25MM, BC/BC, TAM: 3M;40.55;0.00;20
LM3422;;PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT SOBREPOR NANO LARGO BC;1.60;9.75;20
LM2816;;PARA PERFIL LIGHT NANO LARGO DE SOBREPOR (PACOTE COM 50 PECAS);17.50;9.75;20
LM3407;;LIGHT NANO LARGO DE SOBREPOR, INTERNO ATE 25MM, PT/BC, TAM: 1M;15.35;0.00;20
LM3408;;LIGHT NANO LARGO DE SOBREPOR, INTERNO ATE 25MM, PT/BC, TAM: 2M;27.15;0.00;20
LM3409;;LIGHT NANO LARGO DE SOBREPOR, INTERNO ATE 25MM, PT/BC, TAM: 3M;41.99;0.00;20
LM3414;;PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT SOBREPOR NANO LARGO PT;1.60;9.75;20
LM2385;;LIGHT DE SOBREPOR, INTERNO ATE 12MM, BC/BC, TAM: 1M;14.05;0.00;21
LM2386;;LIGHT DE SOBREPOR, INTERNO ATE 12MM, BC/BC, TAM: 2M;26.50;0.00;21
LM2387;;LIGHT DE SOBREPOR, INTERNO ATE 12MM, BC/BC, TAM: 3M;41.99;0.00;21
LM2525;;PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT LM2385/LM2386/LM2387 SOBREPOR FINO;1.60;9.75;21
LM3404;;LIGHT DE SOBREPOR, INTERNO ATE 12MM, PT/BC, TAM: 1M;14.05;0.00;21
LM3405;;LIGHT DE SOBREPOR, INTERNO ATE 12MM, PT/BC, TAM: 2M;26.20;0.00;21
LM3406;;LIGHT DE SOBREPOR, INTERNO ATE 12MM, PT/BC, TAM: 3M;41.99;0.00;21
LM3417;;PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT SOBREPOR FINO PT;1.70;9.75;21
LM2388;;LIGHT DE SOBREPOR, INTERNO ATE 30MM, BC/BC, TAM: 1M;38.55;0.00;21
LM2389;;LIGHT DE SOBREPOR, INTERNO ATE 30MM, BC/BC, TAM: 2M;77.05;0.00;21
LM2390;;LIGHT DE SOBREPOR, INTERNO ATE 30MM, BC/BC, TAM: 3M;107.10;0.00;21
LM2526;;PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT LM2388/LM2389/LM2390 SOBREPOR LARGO;5.35;9.75;21
LM3410;;LIGHT DE SOBREPOR, INTERNO ATE 30MM, PT/BC, TAM: 1M;38.55;0.00;21
LM3411;;LIGHT DE SOBREPOR, INTERNO ATE 30MM, PT/BC, TAM: 2M;77.05;0.00;21
LM3412;;LIGHT DE SOBREPOR, INTERNO ATE 30MM, PT/BC, TAM: 3M;107.10;0.00;21
LM3419;;PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT SOBREPOR LARGO PT;5.70;9.75;21
LM1353;;DE EMBUTIR PARA MOVELARIA - SOBREPOR, PARA FITAS LED COM LARGURA ATÉ 12MM, TAMANHO: 1M;23.80;0.00;21
LM1354;;DE EMBUTIR PARA MOVELARIA - SOBREPOR, PARA FITAS LED COM LARGURA ATÉ 12MM, TAMANHO: 2M;46.90;0.00;21
LM1355;;DE EMBUTIR PARA MOVELARIA - SOBREPOR, PARA FITAS LED COM LARGURA ATÉ 12MM, TAMANHO: 3M;68.35;0.00;21
LM2542;;P/ PERFIL SOBREPOR NANO BRANCO, C/ DIFUSOR BRANCO CONEX JOELHO PAREDE-PAREDE;5.30;0.00;21
LM2545;;P/ PERFIL SOBREPOR NANO BRANCO, C/ DIFUSOR BRANCO CONEX JOELHO PAREDE-TETO;5.30;0.00;21
LM2539;;P/ PERFIL SOBREPOR NANO BRANCO, C/ DIFUSOR BRANCO CONEX JOELHO POSITIVO;5.30;0.00;21
LM3675;;FIXACAO E ACABAMENTO PERFIL NANO SOBREPOR 12MM BRANCO (KIT COM 2 UNID. MOLAS E TAMPAS);2.95;0.00;21
LM2225;;PARA PERFIL DE SOBREPOR MOVELARIA BC (CAIXA COM 50PCS);37.85;0.00;21
LM1951;;P/ MOVELARIA - EMB/SOBR, P/ FITAS LED C/ LARGURA ATÉ 12MM, PRETO, C/ DIFUSOR BRANCO, TAM:1M;23.95;0.00;21
LM1952;;P/ MOVELARIA - EMB/SOBR, P/ FITAS LED C/ LARGURA ATÉ 12MM, PRETO, C/ DIFUSOR BRANCO, TAM:2M;46.85;0.00;21
LM1953;;P/ MOVELARIA - EMB/SOBR, P/ FITAS LED C/ LARGURA ATÉ 12MM, PRETO, C/ DIFUSOR BRANCO, TAM:3M;68.25;0.00;21
LM2543;;P/ PERFIL SOBREPOR NANO PRETO, C/ DIFUSOR BRANCO CONEX JOELHO PAREDE-PAREDE;5.25;0.00;21
LM2546;;P/ PERFIL SOBREPOR NANO PRETO, C/ DIFUSOR BRANCO CONEX JOELHO PAREDE-TETO;5.10;0.00;21
LM2540;;P/ PERFIL SOBREPOR NANO PRETO, C/ DIFUSOR BRANCO CONEX JOELHO POSITIVO;5.10;0.00;21
LM3676;;FIXACAO E ACABAMENTO PERFIL NANO SOBREPOR 12MM PRETO (KIT COM 2 UNID. MOLAS E TAMPAS);2.95;0.00;21
LM2226;;PARA PERFIL DE SOBREPOR MOVELARIA PT (CAIXA COM 50PCS);43.99;0.00;21
LM3291;;DE SOBR NANO LARGO 30MM, BC/BC, TAM: 1M;40.30;0.00;21
LM3293;;DE SOBR NANO LARGO 30MM, BC/BC, TAM: 2M;81.05;0.00;21
LM3295;;DE SOBR NANO LARGO 30MM, BC/BC, TAM: 3M;121.05;0.00;21
LM3297;;P/ PERFIL DE SOBR NANO LARGO 30MM BC/BC, PRD-PRD;10.85;0.00;21
LM3299;;P/ PERFIL DE SOBR NANO LARGO 30MM BC/BC, TETO-PRD;10.85;0.00;21
LM3301;;P/ PERFIL DE SOBR NANO LARGO 30MM BC/BC, POSITIVO;10.85;0.00;21
LM3292;;DE SOBR NANO LARGO 30MM, PT/BC, TAM: 1M;40.15;0.00;21
LM3294;;DE SOBR NANO LARGO 30MM, PT/BC, TAM: 2M;80.75;0.00;21
LM3296;;DE SOBR NANO LARGO 30MM, PT/BC, TAM: 3M;120.60;0.00;21
LM3298;;P/ PERFIL DE SOBR NANO LARGO 30MM PT/BC, PRD-PRD;10.80;0.00;21
LM3300;;P/ PERFIL DE SOBR NANO LARGO 30MM PT/BC, TETO-PRD;10.80;0.00;21
LM3302;;P/ PERFIL DE SOBR NANO LARGO 30MM PT/BC, POSITIVO;10.80;0.00;21
LM3677;;FIXACAO E ACABAMENTO PERFIL NANO SOBREPOR 30MM BRANCO (KIT COM 2 UNID. MOLAS E TAMPAS);3.85;0.00;21
LM3707;;ACABAMENTO PERFIL NANO SOBREPOR 30MM BRANCO (KIT COM 2 TAMPAS);3.10;0.00;21
LM3744;;ACABAMENTO PERFIL NANO SOBREPOR 30MM BRANCO (CAIXA COM 50 TAMPAS);62.30;0.00;21
LM3678;;FIXACAO E ACABAMENTO PERFIL NANO SOBREPOR 30MM PRETO (KIT COM 2 UNID. MOLAS E TAMPAS);3.80;0.00;22
LM3708;;ACABAMENTO PERFIL NANO SOBREPOR 30MM PRETO (KIT COM 2 TAMPAS);3.10;0.00;22
LM3745;;ACABAMENTO PERFIL NANO SOBREPOR 30MM PRETO (CAIXA COM 50 TAMPAS);60.15;0.00;22
LM974;;DE SOBREPOR PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAMANHO: 1M;27.20;0.00;22
LM975;;DE SOBREPOR PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAMANHO: 2M;53.15;0.00;22
LM1109;;DE SOBREPOR FINO PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAMANHO: 3M;78.80;0.00;22
LM977;;PARA PERFIL DE SOBREPOR COM FITAS DE LARGURA ATÉ 12MM, CONEXÃO PAREDE - PAREDE;10.05;0.00;22
LM976;;PARA PERFIL DE SOBREPOR COM FITAS DE LARGURA ATÉ 12MM, CONEXÃO PAREDE - TETO;10.05;0.00;22
LM1124;;PARA PERFIL DE SOBREPOR FINO COM FITAS DE LARGURA ATÉ 12MM, CONEXÃO JOELHO POSITIVO;10.05;0.00;22
LM1099;;PARA FIXAÇÃO E ACABAMENTO DE PERFIL DE SOBREPOR FINO 12MM;3.20;0.00;22
LM2213;;PARA PERFIL DE SOBREPOR 12MM BC (CAIXA COM 50PCS);26.55;0.00;22
LM1266;;DE SOBREPOR FINO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAM: 1M;29.25;0.00;22
LM1268;;DE SOBREPOR FINO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAM: 2M;52.55;0.00;22
LM1312;;DE SOBREPOR FINO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAM:3M;78.10;0.00;22
LM1272;;PERFIL SOBR FINO PRETO, C/ DIFUSOR BRANCO, C/ FITAS LARG 12MM, CONEX JOELHO PAREDE-PAREDE;9.95;0.00;22
LM1270;;P/ PERFIL SOBR FINO PRETO, C/ DIFUSOR BRANCO, C/ FITAS LARG 12MM, CONEX JOELHO TETO-PAREDE;9.95;0.00;22
LM1324;;P/ PERFIL SOBR FINO PRETO, C/ DIFUSOR BRANCO, C/ FITAS DE LARG ATÉ 12MM, CONEX JOELHO POSIT;9.95;0.00;22
LM1308;;PARA FIXAÇÃO E ACABAMENTO PRETO PARA PERFIL DE SOBREPOR FINO 12MM;2.85;0.00;22
LM2214;;PARA PERFIL DE SOBREPOR 12MM PT (CAIXA COM 50PCS);17.90;0.00;22
LM978;;DE SOBREPOR PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAMANHO: 1M;67.99;0.00;22
LM979;;DE SOBREPOR PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAMANHO: 2M;128.05;0.00;22
LM1110;;DE SOBREPOR LARGO PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAMANHO: 3M;202.35;0.00;22
LM981;;PARA PERFIL DE SOBREPOR COM FITAS DE LARGURA ATÉ 30MM, CONEXÃO PAREDE - PAREDE;23.65;0.00;22
LM980;;PARA PERFIL DE SOBREPOR COM FITAS DE LARGURA ATÉ 30MM, CONEXÃO PAREDE - TETO;23.65;0.00;22
LM1125;;PARA PERFIL DE SOBREPOR LARGO COM FITAS DE LARGURA ATÉ 30MM, CONEXÃO JOELHO POSITIVO;23.65;0.00;22
LM1100;;PARA FIXAÇÃO E ACABAMENTO DE PERFIL DE SOBREPOR LARGO 30MM;2.95;0.00;22
LM2217;;PARA PERFIL DE SOBREPOR 30MM BC (CAIXA COM 50PCS);37.20;0.00;22
LM1274;;DE SOBREPOR LARGO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAM: 1M;69.70;0.00;22
LM1276;;DE SOBREPOR LARGO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAM: 2M;127.55;0.00;22
LM1314;;DE SOBREPOR LARGO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAM: 3M;200.50;0.00;22
LM1280;;P/ PERFIL SOBR LARGO PRETO, DIFUSOR BRANCO, C/ FITAS LARG 30MM, CONEX JOELHO PAREDE-PAREDE;23.50;0.00;22
LM1278;;PERFIL DE SOBR LARGO PRETO, C/ DIFUSOR BRANCO, C/ FITAS LARG 30MM, CONEX JOELHO PAREDE-TETO;23.50;0.00;22
LM1326;;P/ PERFIL SOBR LARGO PRETO, C/ DIFUSOR BRANCO, C/ FITAS DE LARG ATÉ 30MM, CONEX JOELHO POS;23.50;0.00;22
LM1309;;PARA FIXAÇÃO E ACABAMENTO PRETO PARA PERFIL DE SOBREPOR LARGO 30MM;2.85;0.00;22
