referencia;variante;descricao;detalhes;preco_unitario;porcentagem_imposto;pagina
6255B;;Pendente Fluid Daisy 60cm Ball;"Largura: 60cm | Altura: 34cm | Profundidade: 60cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio, Acrílico e Vidro (Esfera 10cm) (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas (detalhes) e Especiais";551.58;16.60;31
6255E;;Pendente Fluid Daisy 60cm E-27;"Largura: 60cm | Altura: 30cm | Profundidade: 60cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Acrílico (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas (detalhes) e Especiais";487.43;16.60;31
6260B;;Pendente Fluid 80cm Ball;"Largura: 80cm | Altura: 39cm | Profundidade: 80cm
Base: E-27 01 -Lâmpada Bolinha
Material: Alumínio, Acrílico e Vidro (Esfera 15cm) (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas (detalhes) e Especiais";872.34;16.60;31
6260E;;Pendente Fluid 80cm E-27;"Largura: 80cm | Altura: 35cm | Profundidade: 80cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Acrílico (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas (detalhes) e Especiais";769.70;16.60;31
6261B;;Pendente Fluid Line 80cm Ball;"Largura: 80cm | Altura: 39cm | Profundidade: 80cm
Base: E-27 01 -Lâmpada Bolinha
Material: Alumínio, Acrílico e Vidro (Esfera 15cm) (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas (detalhes) e Especiais";872.34;16.60;32
6261E;;Pendente Fluid Line 80cm E-27;"Largura: 80cm | Altura: 35cm | Profundidade: 80cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Acrílico (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas (detalhes) e Especiais";769.70;16.60;32
6265B;;Pendente Fluid Daisy 80cm Ball;"Largura: 80cm | Altura: 39cm | Profundidade: 80cm
Base: E-27 01 -Lâmpada Bolinha
Material: Alumínio, Acrílico e Vidro (Esfera 15cm) (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas (detalhes) e Especiais";872.34;16.60;32
6265E;;Pendente Fluid Daisy 80cm E-27;"Largura: 80cm | Altura: 35cm | Profundidade: 80cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio e Acrílico (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas (detalhes) e Especiais";769.70;16.60;32
6290;;Abajur Papir Ball;"Largura: 31cm | Altura: 20cm | Profundidade: 25cm
Base: E-27 01 -LâmpadaBolinha
Material: Alumínio, Acrílico e Vidro (Esfera 15cm)
Cores: Sólidas, Automotivas e Especiais";395.95;16.60;32
6294;;Arandela Papir In;"Largura: 31cm| Altura: 25cm| Profundidade: 8cm
Fita de Led: 9W | 3.000K ou 4.000K | 900 lm | 127V ou 220V
Material: Alumínio e Acrílico
Cores: Sólidas, Automotivas e Especiais";308.31;16.60;32
6295;;Arandela Papir Ball;"Largura: 30cm | Altura: 25cm | Profundidade: 17cm
Base: G-9 01 -LâmpadaHalopin
Material: Alumínio, Acrílico e Vidro (Esfera 10cm)
Cores: Sólidas, Automotivas e Especiais";356.36;16.60;32
6296;;Arandela Papir Ball In;"Largura: 30cm | Altura: 25cm | Profundidade: 17cm
Base: G-9 01 -LâmpadaHalopin
Fita de Led: 9W | 3.000K ou 4.000K | 900 lm | 127V ou 220V
Material: Alumínio, Acrílico e Vidro (Esfera 10cm)
Cores: Sólidas, Automotivas e Especiais";414.04;16.60;32
6302;;Pendente Papir In M;"Largura: 65cm| Altura: 45cm| Profundidade: 10cm
Fita de Led: 4,2W | 3.000K ou 4.000K | 420 lm | 127V ou 220V
Material: Alumínio e Acrílico
Cores: Sólidas, Automotivas e Especiais";693.74;16.60;32
6303;;Pendente Papir In G;"Largura: 1,30m| Altura: 50cm| Profundidade: 15cm
de Led: 15,4W | 3.000K ou 4.000K | 1.540 lm | 127V ou 220V
Material: Alumínio e Acrílico
Cores: Sólidas, Automotivas e Especiais";1387.55;16.60;32
6304;;Pendente Papir In P;"Largura: 31m| Altura: 25cm| Profundidade: 8cm
Fita de Led: 2,1W | 3.000K ou 4.000K | 210 lm | 127V ou 220V
Material: Alumínio e Acrílico
Cores: Sólidas, Automotivas e Especiais";338.72;16.60;33
5800;;Arandela Minimal P;"Largura: 10cm| Altura: 70cm| Profundidade: 12cm
Base: G-8 01 -LâmpadaTubular Menor Led T-8
Material: Alumínio e Policarbonato
Cores: Sólidas e Automotivas";644.34;16.60;33
5801;;Arandela Minimal G;"Largura: 10cm| Altura: 1,30m| Profundidade: 12cm
Base: G-8 01 -LâmpadaTubular Maior Led T-8
Material: Alumínio e Policarbonato
Cores: Sólidas e Automotivas";1132.35;16.60;33
5810;;Pendente Minimal;"Largura: 8cm| Altura: 48cm| Profundidade: 8cm
Base: GU-10 01 -LâmpadaDicróica
Material: Alumínio e Acrílico
Cores: Sólidas, Automotivas e Especiais";358.99;16.60;33
5805;;Plafon Minimal;"Largura: 8cm| Altura: 48cm| Profundidade: 8cm
Base: GU-10 01 -LâmpadaDicróica
Material: Alumínio e Acrílico
Cores: Sólidas, Automotivas e Especiais";317.10;16.60;33
5806;;Poste Minimal P;"Largura: 8cm| Altura: 20cm| Profundidade: 8cm
Base: GU-10 01 -LâmpadaDicróica
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";124.01;16.60;33
5806.C10;;Embalagem Combo 10 un - Poste Minimal P;"Largura: 8cm| Altura: 20cm| Profundidade: 8cm
Base: GU-10 01 -LâmpadaDicróica
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";91.90;16.60;33
5807;;Poste Minimal M;"Largura: 8cm| Altura: 50cm| Profundidade: 8cm
Base: GU-10 01 -LâmpadaDicróica
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";235.95;16.60;33
5807.C10;;Embalagem Combo 10 un - Poste Minimal M;"Largura: 8cm| Altura: 50cm| Profundidade: 8cm
Base: GU-10 01 -LâmpadaDicróica
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";172.90;16.60;33
5808;;Poste Minimal G;"Largura: 8cm| Altura: 70cm| Profundidade: 8cm
Base: GU-10 01 -LâmpadaDicróica
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
Cores: Sólidas, Automotivas e Espelhadas";271.23;16.60;33
5808.C10;;Embalagem Combo 10 un - Poste Minimal G;"Largura: 8cm| Altura: 70cm| Profundidade: 8cm
Base: GU-10 01 -LâmpadaDicróica
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas
Cores: Sólidas, Automotivas e Espelhadas";226.69;16.60;33
6088;;Arandela Sole Sfera;"Largura: 15cm | Altura: 15cm | Profundidade: 16cm
Base: E-27 01 -Lâmpada Bolinha
Material: Alumínio e Vidro (Esfera 15cm)
Cores: Sólidas, Automotivas e Especiais";212.15;16.60;33
6088.C05;;Embalagem Combo 05 un - Arandela Sole Sfera;"Largura: 15cm | Altura: 15cm | Profundidade: 16cm
Base: E-27 01 -Lâmpada Bolinha
Material: Alumínio e Vidro (Esfera 15cm)
Cores: Sólidas, Automotivas e Especiais";169.90;16.60;33
6077;;Arandela Sole Gota;"Largura: 18cm | Altura: 41cm | Profundidade: 10cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Vidro (Esfera 10cm)
Cores: Sólidas, Automotivas e Especiais";241.98;16.60;34
6077.C05;;Embalagem Combo 05 un - Arandela Sole Gota;"Largura: 18cm | Altura: 41cm | Profundidade: 10cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Vidro (Esfera 10cm)
Cores: Sólidas, Automotivas e Especiais";169.90;16.60;34
6075;;Arandela Sole Oval;"Largura: 10cm | Altura: 33cm | Profundidade: 17cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Vidro (Esfera 10cm)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";241.98;16.60;34
6075.C05;;Embalagem Combo 05 un - Arandela Sole Oval;"Largura: 10cm | Altura: 33cm | Profundidade: 17cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Vidro (Esfera 10cm)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";169.90;16.60;34
6066;;Arandela Sole Haste Simples PP;"Largura: 10cm | Altura: 40cm | Profundidade: 12cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Vidro (Esfera 10cm)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";233.90;16.60;34
6066.C05;;Embalagem Combo 05 un - Arandela Sole Haste Simples PP;"Largura: 10cm | Altura: 40cm | Profundidade: 12cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Vidro (Esfera 10cm)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";169.90;16.60;34
6067;;Arandela Sole Haste Simples P;"Largura: 15cm | Altura: 45cm | Profundidade: 15cm
Base: E-27 01 -Lâmpada Bolinha
Material: Alumínio e Vidro (Esfera 15cm)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";256.86;16.60;34
6068;;Arandela Sole Haste Dupla PP;"Largura: 10cm | Altura: 68cm | Profundidade: 14cm
Base: G-9 02 -Lâmpadas Halopin
Material: Alumínio e Vidro (Esfera 10cm)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";423.98;16.60;34
6069;;Arandela Sole Haste Dupla P;"Largura: 15cm | Altura: 75cm | Profundidade: 18cm
Base: E-27 02 -Lâmpadas Bolinha
Material: Alumínio e Vidro (Esfera 15cm)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";482.62;16.60;34
6070;;Arandela Sole Haste Dupla Mista;"Largura: 15cm | Altura: 72cm | Profundidade: 18cm
Base: G-9 01 -Lâmpada Halopin
Base: E-27 01 -Lâmpada Bolinha
Material: Alumínio e Vidro (Esfera 15cm/10cm)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";453.36;16.60;34
6071;;Arandela Sole Curve PP;"Largura: 10cm | Altura: 22cm | Profundidade: 26cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Vidro (Esfera 10cm)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";240.51;16.60;34
6071.C05;;Embalagem Combo 05 un - Arandela Sole Curve PP;"Largura: 10cm | Altura: 22cm | Profundidade: 26cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Vidro (Esfera 10cm)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";169.90;16.60;34
6072;;Arandela Sole Curve P;"Largura: 15cm | Altura: 32cm | Profundidade: 30cm
Base: E-27 01 -Lâmpada Bolinha
Material: Alumínio e Vidro (Esfera 15cm)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";263.47;16.60;34
6073;;Arandela Sole Haste Curve Simples;"Largura: 15cm | Altura: 26cm | Profundidade: 29cm
Base: E-27 01 -Lâmpada Bolinha
Material: Alumínio e Vidro (Esfera 15cm)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";263.47;16.60;34
6074;;Arandela Sole Haste Curve Dupla;"Largura: 15cm | Altura: 33cm | Profundidade: 30cm
Base: G-9 01 -Lâmpada Halopin
Base: E-27 01 -Lâmpada Bolinha
Material: Alumínio e Vidro (Esfera 15cm/10cm)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";411.86;16.60;35
6191;;Arandela Sole Eclipse;"Largura: 15cm | Altura: 23cm | Profundidade: 18cm
Base: G-9 02 -Lâmpadas Halopin
Material: Alumínio e Vidro (Esfera 10cm)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";477.23;16.60;35
6193;;Arandela Sole Eclipse Simples;"Largura: 15cm | Altura: 45cm | Profundidade: 25cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Vidro (Esfera 10cm)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";333.08;16.60;36
6080;;Arandela Sole;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Policarbonato
Cores: Sólidas e Automotivas";89.68;16.60;36
6080.C20;;Embalagem Combo 20 un - Arandela Sole;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Policarbonato
Cores: Sólidas e Automotivas";51.90;16.60;36
6080.C40;;Embalagem Combo 40 un - Arandela Sole;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Policarbonato
Cores: Sólidas e Automotivas";48.90;16.60;36
6080.C60;;Embalagem Combo 60 un - Arandela Sole;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Policarbonato
Cores: Sólidas e Automotivas";46.90;16.60;36
6080AC;;Arandela Sole Acrílico;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio, Policarbonato e Acrílico
Cores: Sólidas e Automotivas";89.68;16.60;36
6080AC.C20;;Embalagem Combo 20 un - Arandela Sole Acrílico;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio, Policarbonato e Acrílico
Cores: Sólidas e Automotivas";51.90;16.60;36
6080AC.C40;;Embalagem Combo 40 un - Arandela Sole Acrílico;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio, Policarbonato e Acrílico
Cores: Sólidas e Automotivas";48.90;16.60;36
6080AC.C60;;Embalagem Combo 60 un - Arandela Sole Acrílico;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio, Policarbonato e Acrílico
Cores: Sólidas e Automotivas";46.90;16.60;36
6081;;Arandela Sole Ball Far;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Policarbonato
Cores: Sólidas e Automotivas";89.68;16.60;36
6081.C20;;Embalagem Combo 20 un - Arandela Sole Ball Far;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Policarbonato
Cores: Sólidas e Automotivas";51.90;16.60;36
6081.C40;;Embalagem Combo 40 un - Arandela Sole Ball Far;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Policarbonato
Cores: Sólidas e Automotivas";48.90;16.60;36
6081.C60;;Embalagem Combo 60 un - Arandela Sole Ball Far;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Policarbonato
Cores: Sólidas e Automotivas";46.90;16.60;36
6081AC;;Arandela Sole Ball Far Acrílico;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio, Policarbonato e Acrílico
Cores: Sólidas e Automotivas";89.68;16.60;36
6081AC.C20;;Embalagem Combo 20 un - Arandela Sole Ball Far Acrílico;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio, Policarbonato e Acrílico
Cores: Sólidas e Automotivas";51.90;16.60;36
6081AC.C40;;Embalagem Combo 40 un - Arandela Sole Ball Far Acrílico;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio, Policarbonato e Acrílico
Cores: Sólidas e Automotivas";48.90;16.60;36
6081AC.C60;;Embalagem Combo 60 un - Arandela Sole Ball Far Acrílico;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio, Policarbonato e Acrílico
Cores: Sólidas e Automotivas";46.90;16.60;36
6082;;Arandela Sole Ball Near;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Policarbonato
Cores: Sólidas e Automotivas";89.68;16.60;36
6082.C20;;Embalagem Combo 20 un - Arandela Sole Ball Near;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Policarbonato
Cores: Sólidas e Automotivas";51.90;16.60;36
6082.C40;;Embalagem Combo 40 un - Arandela Sole Ball Near;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Policarbonato
Cores: Sólidas e Automotivas";48.90;16.60;36
6082.C60;;Embalagem Combo 60 un - Arandela Sole Ball Near;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Policarbonato
Cores: Sólidas e Automotivas";46.90;16.60;36
6082AC;;Arandela Sole Ball Near Acrílico;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio, Policarbonato e Acrílico
Cores: Sólidas e Automotivas";89.68;16.60;37
6082AC.C20;;Embalagem Combo 20 un - Arandela Sole Ball Near Acrílico;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio, Policarbonato e Acrílico
Cores: Sólidas e Automotivas";51.90;16.60;37
6082AC.C40;;Embalagem Combo 40 un - Arandela Sole Ball Near Acrílico;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio, Policarbonato e Acrílico
Cores: Sólidas e Automotivas";48.90;16.60;37
6082AC.C60;;Embalagem Combo 60 un - Arandela Sole Ball Near Acrílico;"Largura: 12,5cm | Altura: 12,5cm | Profundidade: 5cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio, Policarbonato e Acrílico
Cores: Sólidas e Automotivas";46.90;16.60;37
6089;;Pendente Sole PP;"Largura: 10cm | Altura: 34cm | Profundidade: 10cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Vidro (Esfera 10cm) (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";201.05;16.60;37
6089.C05;;Embalagem Combo 05 un - Pendente Sole PP;"Largura: 10cm | Altura: 34cm | Profundidade: 10cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Vidro (Esfera 10cm) (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";172.90;16.60;37
6090;;Pendente Sole P;"Largura: 15cm | Altura: 39cm | Profundidade: 15cm
Base: E-27 01 -Lâmpada Bolinha
Material: Alumínio e Vidro (Esfera 15cm) (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";232.17;16.60;37
6090.C05;;Embalagem Combo 05 un - Pendente Sole P;"Largura: 15cm | Altura: 39cm | Profundidade: 15cm
Base: E-27 01 -Lâmpada Bolinha
Material: Alumínio e Vidro (Esfera 15cm) (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";194.90;16.60;37
6091;;Pendente Sole M;"Largura: 20cm | Altura: 44cm | Profundidade: 20cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio e Vidro (Esfera 20cm) (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";288.75;16.60;37
6091.C05;;Embalagem Combo 05 un - Pendente Sole M;"Largura: 20cm | Altura: 44cm | Profundidade: 20cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio e Vidro (Esfera 20cm) (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";214.90;16.60;37
6096;;Pendente Sole Gota;"Largura: 23cm | Altura: 44cm | Profundidade: 15cm
Base: E-27 01 -Lâmpada Bolinha
Material: Alumínio e Vidro (Esfera 15cm) (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";302.80;16.60;37
6097;;Pendente Sole Oval Simples Vertical;"Largura: 24cm | Altura: 50cm | Profundidade: 15cm
Base: E-27 01 -Lâmpada Bolinha
Material: Alumínio e Vidro (Esfera 15cm) (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";462.41;16.60;37
6100;;Pendente Sole Oval Central Vertical;"Largura: 24cm | Altura: 50cm | Profundidade: 15cm
Base: E-27 01 -Lâmpada Bolinha
Material: Alumínio e Vidro (Esfera 15cm) (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";462.41;16.60;37
6113;;Pendente Sole Oval Triplo Alternado;"Largura: 82cm | Altura: 24cm | Profundidade: 15cm
Base: E-27 03 -Lâmpadas Bolinha
Material: Alumínio e Vidro (Esfera 15cm) (Cabo energizado)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";764.82;16.60;37
6102;;Pendente Sole Dupla;"Largura: 22cm | Altura: 50cm | Profundidade: 10cm
Base: G-9 02 -Lâmpadas Halopin
Material: Alumínio e Vidro (Esfera 10cm) (Cabo PP)
Cores: Sólidas, Automotivas, Espelhadas e Especiais";281.45;16.60;37
6530;;Arandela Ballon P;"Largura: 20cm | Altura: 45cm | Profundidade: 30cm
Base: E-14 01 -Lâmpada Vela
Material: Alumínio, Tricô Náutico e Vidro ou FakeStone
Cores: Sólidas e Automotivas
FakeStone: Esmeralda Oxi, Imperial Dark e Calacatta Oro";769.57;16.60;38
6531;;Arandela Ballon G;"Largura: 30cm | Altura: 60cm | Profundidade: 37cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio, Tricô Náutico e Vidro ou Fake Stone
Cores: Sólidas e Automotivas
FakeStone: Esmeralda Oxi, Imperial Dark e Calacatta Oro";1359.51;16.60;38
6535;;Pendente Ballon M;"Largura: 30cm | Altura: 55cm | Profundidade: 30cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio, Tricô Náutico e Vidro ou Fake Stone
Cores: Sólidas e Automotivas
FakeStone: Esmeralda Oxi, Imperial Dark e Calacatta Oro";1359.51;16.60;38
6536;;Pendente Ballon G;"Largura: 30cm | Altura: 65cm | Profundidade: 30cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio, Tricô Náutico e Vidro ou Fake Stone
Cores: Sólidas e Automotivas
FakeStone: Esmeralda Oxi, Imperial Dark e Calacatta Oro";1735.31;16.60;38
6539;;Lanterna Ballon M;"Largura: 30cm | Altura: 67cm | Profundidade: 30cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio, Tricô Náutico e Vidro ou Fake Stone
Cores: Sólidas e Automotivas
FakeStone: Esmeralda Oxi, Imperial Dark e Calacatta Oro";1282.78;16.60;38
6540;;Lanterna Ballon G;"Largura: 30cm | Altura: 76cm | Profundidade: 30cm
Base: E-27 01 -Lâmpada Bulbo
Material: Alumínio, Tricô Náutico e Vidro ou Fake Stone
Cores: Sólidas e Automotivas
FakeStone: Esmeralda Oxi, Imperial Dark e Calacatta Oro";1658.59;16.60;38
5757;;Arandela Mandarim P;"Largura: 22cm | Altura: 32cm | Profundidade: 22cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio (Cabo PP)
Cores: Sólidas e Automotivas";203.49;16.60;38
5757.C10;;Embalagem Combo 10 un - Arandela Mandarim P;"Largura: 22cm | Altura: 32cm | Profundidade: 22cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio (Cabo PP)
Cores: Sólidas e Automotivas";118.90;16.60;38
5758;;Arandela Tarim P;"Largura: 17cm | Altura: 30cm | Profundidade: 17cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio (Cabo PP)
Cores: Sólidas e Automotivas";203.49;16.60;38
5758.C10;;Embalagem Combo 10 un - Arandela Tarim P;"Largura: 17cm | Altura: 30cm | Profundidade: 17cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio (Cabo PP)
Cores: Sólidas e Automotivas";118.90;16.60;38
5759;;Arandela Tuim P;"Largura: 26cm | Altura: 32cm | Profundidade: 26cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio (Cabo PP)
Cores: Sólidas e Automotivas";203.49;16.60;39
5759.C10;;Embalagem Combo 10 un - Arandela Tuim P;"Largura: 26cm | Altura: 32cm | Profundidade: 26cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio (Cabo PP)
Cores: Sólidas e Automotivas";118.90;16.60;39
5760;;Arandela Birds;"Largura: 21cm | Altura: 21cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";154.86;16.60;39
5760.C10;;Embalagem Combo 10 un - Arandela Birds;"Largura: 21cm | Altura: 21cm | Profundidade: 8cm
Base: G-9 01 -Lâmpada Halopin
Material: Alumínio e Acrílico
Cores: Sólidas e Automotivas";113.90;16.60;39
5736;;Pendente Mandarim P;"Largura: 22cm | Altura: 27cm | Profundidade: 22cm
Base: E-27 01 -Lâmpada Filamento
Material: Alumínio (Cabo PP)
Cores: Sólidas e Automotivas";197.07;16.60;39
