referencia;variante;descricao;preco_unitario;porcentagem_imposto;pagina
LM2957;;CONECTOR PARA PERFIL DE SOBERPOR INDIRETO, BR, CONEX: PAREDE/PAREDE;36.85;0.00;17
LM2958;;CONECTOR PARA PERFIL DE SOBREPOR INDIRETO, BR, CONEX: TETO/PAREDE;36.85;0.00;17
LM2959;;CONECTOR PARA PERFIL DE SOBERPOR INDIRETO, BR, CONEX: JOELHO POSITIVO;36.85;0.00;17
LM2963;;KIT DE FIXACAO E ACABAMENTO DE PERFIL DE SOBREPOR INDIRETO BR;13.70;0.00;17
LM2954;;PERFIL DE SOBREPOR INDIRETO, PT, TAM: 1M;94.50;0.00;17
LM2955;;PERFIL DE SOBREPOR INDIRETO, PT, TAM: 2M;178.10;0.00;17
LM2956;;PERFIL DE SOBREPOR INDIRETO, PT, TAM: 3M;261.50;0.00;17
LM2960;;CONECTOR PARA PERFIL DE SOBERPOR INDIRETO, PT, CONEX: PAREDE/PAREDE;36.60;0.00;17
LM2961;;CONECTOR PARA PERFIL DE SOBREPOR INDIRETO, PT, CONEX: TETO/PAREDE;36.60;0.00;17
LM2962;;CONECTOR PARA PERFIL DE SOBERPOR INDIRETO, PT, CONEX: JOELHO POSITIVO;36.60;0.00;18
LM2964;;KIT DE FIXACAO E ACABAMENTO DE PERFIL DE SOBREPOR INDIRETO PT;13.65;0.00;18
LM3716;;KIT ACABAMENTO PERFIL SOBREPOR TRIK PRETO (KIT COM 2 TAMPAS);9.60;0.00;18
LM3551;;KIT PENDENTE ELETRIFICADO TRIK 3M;62.50;0.00;18
LM1972;;PERFIL DE SOBREPOR SANCA LARG: 37MM ALT: 42MM BC/BC TAM: 1M;67.20;0.00;18
LM1973;;PERFIL DE SOBREPOR SANCA LARG: 37MM ALT: 42MM BC/BC TAM: 2M;134.85;0.00;18
LM1974;;PERFIL DE SOBREPOR SANCA LARG: 37MM ALT: 42MM BC/BC TAM: 3M;203.10;0.00;18
LM2299;;DIFUSOR DE 30MM PARA PERFIL EMBUTIR/SOBREPOR E RODATETO 1MT BRANCO (10PCS);163.40;0.00;18
LM2300;;DIFUSOR DE 30MM PARA PERFIL EMBUTIR/SOBREPOR E RODATETO 2MT BRANCO (10PCS);341.10;0.00;18
LM3774;;DIFUSOR PARA PERFIL 30MM POLICARBONATO 3MT (1 PC);46.65;0.00;18
LM2301;;DIFUSOR DE 30MM PARA PERFIL EMBUTIR/SOBREPOR E RODATETO 3MT BRANCO (10PCS);511.75;0.00;18
LM1975;;PERFIL DE SOBREPOR SANCA LARG: 37MM ALT: 42MM PT/BC TAM: 1M;66.60;0.00;18
LM1976;;PERFIL DE SOBREPOR SANCA LARG: 37MM ALT: 42MM PT/BC TAM: 2M;133.60;0.00;18
LM1977;;PERFIL DE SOBREPOR SANCA LARG: 37MM ALT: 42MM PT/BC TAM: 3M;201.20;0.00;18
LM3057;;PERFIL DE RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM, BC TAM: 1M;101.75;0.00;18
LM3059;;PERFIL DE RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM, BC TAM: 2M;216.85;0.00;18
LM3061;;PERFIL DE RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM, BC TAM: 3M;301.35;0.00;18
LM3077;;CONECTOR PAREDE/PAREDE RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM COMP:130MM, BC;35.20;0.00;18
LM3075;;CONECTOR POSITIVO RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM COMP:130MM, BC;35.20;0.00;18
LM3058;;PERFIL DE RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM, PT TAM: 1M;101.20;0.00;18
LM3060;;PERFIL DE RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM, PT TAM: 2M;215.75;0.00;18
LM3062;;PERFIL DE RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM, PT TAM: 3M;299.75;0.00;18
LM3078;;CONECTOR PAREDE/PAREDE RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM COMP:130MM, PT;35.10;0.00;18
LM3076;;CONECTOR POSITIVO RODAPÉ UNIVERSAL, LARG: 17,7MM, ALT: 99,8MM COMP:130MM, PT;35.10;0.00;18
LM3724;;KIT ACABAMENTO PERFIL RODAPE UNIVERSAL BRANCO (KIT COM 2 TAMPAS);4.05;0.00;18
LM3763;;DIFUSOR PARA PERFIL NANO 12MM POLICARBONATO 1MT (1 PC);9.95;0.00;18
LM2311;;DIFUSOR PARA PERFIL MOVELARIA COM ABA 1MT BRANCO (10PCS);72.80;0.00;18
LM3764;;DIFUSOR PARA PERFIL NANO 12MM POLICARBONATO 2MT (1 PC);20.30;0.00;18
LM2312;;DIFUSOR PARA PERFIL MOVELARIA COM ABA 2MT BRANCO (10PCS);150.60;0.00;18
LM3765;;DIFUSOR PARA PERFIL NANO 12MM POLICARBONATO 3MT (1 PC);30.10;0.00;18
LM2313;;DIFUSOR PARA PERFIL MOVELARIA COM ABA 3MT BRANCO (10PCS);222.85;0.00;18
LM3758;;KIT ACABAMENTO PERFIL RODAPE UNIVERSAL PRETO (CAIXA COM 50 TAMPAS);169.15;0.00;18
LM3219;;PERFIL LIGHT MINI DE EMBUTIR, INTERNO ATÉ 5,7MM, BC/BC, TAM: 1M;8.70;0.00;18
LM3220;;PERFIL LIGHT MINI DE EMBUTIR, INTERNO ATÉ 5,7MM, BC/BC, TAM: 2M;15.70;0.00;18
LM3221;;PERFIL LIGHT MINI DE EMBUTIR, INTERNO ATÉ 5,7MM, BC/BC, TAM: 3M;20.70;0.00;18
LM2805;;PERFIL LIGHT NANO DE EMBUTIR, INTERNO ATE 12MM, BC/BC, TAM: 1M;13.50;0.00;18
LM2806;;PERFIL LIGHT NANO DE EMBUTIR, INTERNO ATE 12MM, BC/BC, TAM: 2M;28.80;0.00;18
LM2807;;PERFIL LIGHT NANO DE EMBUTIR, INTERNO ATE 12MM, BC/BC, TAM: 3M;43.45;0.00;18
LM3423;;KIT PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT EMBUTIR NANO BC;1.65;9.75;18
LM2815;;ACABAMENTO PARA PERFIL LIGHT NANO DE EMBUTIR (PACOTE COM 50 PECAS);16.05;9.75;18
LM3389;;PERFIL LIGHT NANO DE EMBUTIR, INTERNO ATE 12MM, PT/BC, TAM: 1M;13.50;0.00;19
LM3390;;PERFIL LIGHT NANO DE EMBUTIR, INTERNO ATE 12MM, PT/BC, TAM: 2M;28.80;0.00;19
LM3391;;PERFIL LIGHT NANO DE EMBUTIR, INTERNO ATE 12MM, PT/BC, TAM: 3M;44.10;0.00;19
LM3415;;KIT PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT EMBUTIR NANO PT;1.60;9.75;19
LM2811;;PERFIL LIGHT NANO LARGO DE EMBUTIR, INTERNO ATE 25MM, BC/BC, TAM: 1M;16.45;0.00;19
LM2812;;PERFIL LIGHT NANO LARGO DE EMBUTIR, INTERNO ATE 25MM, BC/BC, TAM: 2M;31.05;0.00;19
LM2813;;PERFIL LIGHT NANO LARGO DE EMBUTIR, INTERNO ATE 25MM, BC/BC, TAM: 3M;48.05;0.00;19
LM3421;;KIT PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT EMBUTIR NANO LARGO BC;1.65;9.75;19
LM2817;;ACABAMENTO PARA PERFIL LIGHT NANO LARGO DE EMBUTIR (PACOTE COM 50 PECAS);19.45;9.75;19
LM3395;;PERFIL LIGHT NANO LARGO DE EMBUTIR, INTERNO ATE 25MM, PT/BC, TAM: 1M;16.45;0.00;19
LM3396;;PERFIL LIGHT NANO LARGO DE EMBUTIR, INTERNO ATE 25MM, PT/BC, TAM: 2M;31.05;0.00;19
LM3397;;PERFIL LIGHT NANO LARGO DE EMBUTIR, INTERNO ATE 25MM, PT/BC, TAM: 3M;48.05;0.00;19
LM3413;;KIT PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT EMBUTIR NANO LARGO PT;1.55;9.75;19
LM2833;;PERFIL LIGHT NANO EXTRA LARGO DE EMB, INTERNO ATE 40MM, BC/BC, TAM: 1M;33.35;0.00;19
LM2834;;PERFIL LIGHT NANO EXTRA LARGO DE EMB, INTERNO ATE 40MM, BC/BC, TAM: 2M;62.60;0.00;19
LM2835;;PERFIL LIGHT NANO EXTRA LARGO DE EMB, INTERNO ATE 40MM, BC/BC, TAM: 3M;101.10;0.00;19
LM2837;;ACABAMENTO PARA PERFIL LIGHT NANO EXTRA LARGO DE EMBUTIR (PACOTE COM 50 PEÇAS);58.65;9.75;19
LM2391;;PERFIL LIGHT DE EMBUTIR, INTERNO ATE 12MM, BC/BC, TAM: 1M;17.75;0.00;19
LM2392;;PERFIL LIGHT DE EMBUTIR, INTERNO ATE 12MM, BC/BC, TAM: 2M;39.50;0.00;19
LM2393;;PERFIL LIGHT DE EMBUTIR, INTERNO ATE 12MM, BC/BC, TAM: 3M;64.60;0.00;19
LM2527;;KIT PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT LM2391/LM2392/LM2393 EMBUTIR FINO;5.45;9.75;19
LM3392;;PERFIL LIGHT DE EMBUTIR, INTERNO ATE 12MM, PT/BC, TAM: 1M;17.75;0.00;19
LM3393;;PERFIL LIGHT DE EMBUTIR, INTERNO ATE 12MM, PT/BC, TAM: 2M;39.50;0.00;19
LM3394;;PERFIL LIGHT DE EMBUTIR, INTERNO ATE 12MM, PT/BC, TAM: 3M;68.15;0.00;19
LM3418;;KIT PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT EMBUTIR FINO PT;5.45;9.75;19
LM2394;;PERFIL LIGHT DE EMBUTIR, INTERNO ATE 30MM, BC/BC, TAM: 1M;45.85;0.00;19
LM2395;;PERFIL LIGHT DE EMBUTIR, INTERNO ATE 30MM, BC/BC, TAM: 2M;78.70;0.00;19
LM2396;;PERFIL LIGHT DE EMBUTIR, INTERNO ATE 30MM, BC/BC, TAM: 3M;123.05;0.00;19
LM2528;;KIT PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT LM2394/LM2395/LM2396 EMBUTIR LARGO;10.75;9.75;19
LM3398;;PERFIL LIGHT DE EMBUTIR, INTERNO ATE 30MM, PT/BC, TAM: 1M;45.85;0.00;19
LM3399;;PERFIL LIGHT DE EMBUTIR, INTERNO ATE 30MM, PT/BC, TAM: 2M;78.70;0.00;19
LM3400;;PERFIL LIGHT DE EMBUTIR, INTERNO ATE 30MM, PT/BC, TAM: 3M;123.05;0.00;19
LM3420;;KIT PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT EMBUTIR LARGO PT;9.90;9.75;19
LM2496;;PERFIL DE EMBUTIR NANO, PARA FITAS LED COM LARGURA ATE 12MM, BRANCO, COM DIFUSOR BRANCO, TAMANHO: 1M;29.95;0.00;19
LM2497;;PERFIL DE EMBUTIR NANO, PARA FITAS LED COM LARGURA ATE 12MM, BRANCO, COM DIFUSOR BRANCO, TAMANHO: 2M;59.20;0.00;19
LM2498;;PERFIL DE EMBUTIR NANO, PARA FITAS LED COM LARGURA ATE 12MM, BRANCO, COM DIFUSOR BRANCO, TAMANHO: 3M;88.90;0.00;19
LM2508;;CONECTOR P/ PERFIL EMB NANO BRANCO, C/ DIFUSOR BRANCO, P/ FITAS LARG ATE 12MM, CONEX JOELHO PRD-PRD;11.75;0.00;19
LM2511;;CONECTOR P/ PERFIL EMB NANO BRANCO, C/ DIFUSOR BRANCO, P/ FITAS LARG ATE 12MM, CONEX JOELHO PRD-TETO;11.35;0.00;19
LM2505;;CONECTOR P/ PERFIL EMB NANO BRANCO, C/ DIFUSOR BRANCO, C/ FITAS DE LARG ATE 12MM, CONEX JOELHO POS;11.35;0.00;19
LM2514;;KIT FIXACAO PERFIL NANO BRANCO;9.60;0.00;19
LM2223;;TAMPINHA PARA PERFIL DE EMBUTIR MOVELARIA BC (CAIXA COM 50PCS);40.55;0.00;19
LM2499;;PERFIL DE EMBUTIR NANO, PARA FITAS LED COM LARGURA ATE 12MM, PRETO, COM DIFUSOR BRANCO, TAMANHO: 1M;28.80;0.00;19
LM2500;;PERFIL DE EMBUTIR NANO, PARA FITAS LED COM LARGURA ATE 12MM, PRETO, COM DIFUSOR BRANCO, TAMANHO: 2M;57.90;0.00;19
LM2501;;PERFIL DE EMBUTIR NANO, PARA FITAS LED COM LARGURA ATE 12MM, PRETO, COM DIFUSOR BRANCO, TAMANHO: 3M;87.50;0.00;19
LM2509;;CONECTOR P/ PERFIL EMB NANO PRETO, C/ DIFUSOR BRANCO, P/ FITAS LARG ATE 12MM, CONEX JOELHO PRD-PRD;11.30;0.00;19
LM2512;;CONECTOR P/ PERFIL EMB NANO PRETO, C/ DIFUSOR BRANCO, P/ FITAS LARG ATE 12MM, CONEX JOELHO PRD-TETO;11.30;0.00;19
LM2506;;CONECTOR P/ PERFIL EMB NANO PRETO, C/ DIFUSOR BRANCO, C/ FITAS DE LARG ATE 12MM, CONEX JOELHO POS;11.35;0.00;19
LM2515;;KIT FIXACAO PERFIL NANO PRETO;8.55;0.00;19
LM2224;;TAMPINHA PARA PERFIL DE EMBUTIR MOVELARIA PT (CAIXA COM 50PCS);15.15;0.00;20
LM984;;PERFIL DE EMBUTIR PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAMANHO: 1M;41.05;0.00;20
LM985;;PERFIL DE EMBUTIR PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAMANHO: 2M;81.40;0.00;20
LM1112;;PERFIL DE EMBUTIR FINO PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAMANHO: 3M;121.15;0.00;20
LM987;;CONECTOR PARA PERFIL DE EMBUTIR COM FITAS DE LARGURA ATÉ 12MM, CONEXÃO PAREDE - PAREDE;17.95;0.00;20
LM986;;CONECTOR PARA PERFIL DE EMBUTIR COM FITAS DE LARGURA ATÉ 12MM, CONEXÃO PAREDE - TETO;17.95;0.00;20
LM1126;;CONECTOR PARA PERFIL DE EMBUTIR FINO COM FITAS DE LARGURA ATÉ 12MM, CONEXÃO JOELHO POSITIVO;17.95;0.00;20
LM1096;;KIT PARA FIXAÇÃO E ACABAMENTO DE PERFIL DE EMBUTIR FINO 12MM;8.85;0.00;20
LM2211;;TAMPINHA PARA PERFIL DE EMBUTIR 12MM BC (CAIXA COM 50PCS);19.15;0.00;20
LM3766;;DIFUSOR PARA PERFIL 12MM POLICARBONATO 1MT (1 PC);7.60;0.00;20
LM2293;;DIFUSOR DE 12MM PARA PERFIL DE MOVELARIA S/ABA/EMBUTIR E SOBREPOR 1MT BRANCO (10PCS);72.80;0.00;20
LM3767;;DIFUSOR PARA PERFIL 12MM POLICARBONATO 2MT (1 PC);15.35;0.00;20
LM2294;;DIFUSOR DE 12MM PARA PERFIL DE MOVELARIA S/ABA/EMBUTIR E SOBREPOR 2MT BRANCO (10PCS);150.60;0.00;20
LM3768;;DIFUSOR PARA PERFIL 12MM POLICARBONATO 3MT (1 PC);22.65;0.00;20
LM2295;;DIFUSOR DE 12MM PARA PERFIL DE MOVELARIA S/ABA/EMBUTIR E SOBREPOR 3MT BRANCO (10PCS);222.85;0.00;20
LM1286;;PERFIL DE EMBUTIR FINO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAM: 1M;40.80;0.00;20
LM1288;;PERFIL DE EMBUTIR FINO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAM: 2M;80.90;0.00;20
LM1318;;PERFIL DE EMBUTIR FINO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 12MM, TAMANHO:3M;123.80;0.00;20
LM1292;;CONECTOR PERFIL EMB FINO PRETO, DIFUSOR BRANCO, C/ FITAS LARG ATÉ 12MM, CONEX JOELHO PAREDE-PAREDE;17.85;0.00;20
LM1290;;CONECTOR PERFIL EMB FINO PRETO, C/ DIFUSOR BRANCO, C/ FITAS LARG ATÉ 12MM, CONEX JOELHO PAREDE-TETO;17.85;0.00;20
LM1328;;CONECTOR P/ PERFIL DE EMB FINO PRETO, C/ DIFUSOR BRANCO, C/ FITAS DE LARG ATÉ 12MM, CONEX JOELHO POS;17.85;0.00;20
LM1305;;KIT PARA FIXAÇÃO E ACABAMENTO PRETO PARA PERFIL DE EMBUTIR FINO 12MM;8.75;0.00;20
LM2212;;TAMPINHA PARA PERFIL DE EMBUTIR 12MM PT (CAIXA COM 50PCS);16.80;0.00;20
LM2758;;PERFIL DE EMBUTIR NANO LARGO, PARA FITAS LED COM LARG ATE 25MM, BRANCO, COM DIFUSOR BRANCO, TAM: 1M;49.80;0.00;20
LM2761;;PERFIL DE EMBUTIR NANO LARGO, PARA FITAS LED COM LARG ATE 25MM, BRANCO, COM DIFUSOR BRANCO, TAM: 2M;98.90;0.00;20
LM2764;;PERFIL DE EMBUTIR NANO LARGO, PARA FITAS LED COM LARG ATE 25MM, BRANCO, COM DIFUSOR BRANCO, TAM: 3M;143.80;0.00;20
LM2841;;CONECTOR P/ PERFIL EMB NANO LARGO BC/BC, C/ FITAS DE LARG ATE 25MM, CONEX JOELHO PAREDE-PAREDE;18.25;0.00;20
LM2844;;CONECTOR P/ PERFIL EMB NANO LARGO BC/BC, C/ FITAS DE LARG ATE 25MM, CONEX JOELHO PAREDE-TETO;18.25;0.00;20
LM2838;;CONECTOR P/ PERFIL EMB NANO LARGO BC/BC, C/ FITAS DE LARG ATE 25MM, CONEX JOELHO POSITIVO;18.25;0.00;20
LM3673;;KIT FIXACAO E ACABAMENTO PERFIL NANO EMBUTIR 30MM BRANCO (KIT COM 2 UNID. MOLAS E TAMPAS);10.35;0.00;20
LM3771;;DIFUSOR PARA PERFIL NANO 30MM POLICARBONATO 3MT (1 PC);38.70;0.00;20
LM2759;;PERFIL DE EMBUTIR NANO LARGO, PARA FITAS LED COM LARG ATE 25MM, PRETO, COM DIFUSOR BRANCO, TAM: 1M;50.45;0.00;20
LM2762;;PERFIL DE EMBUTIR NANO LARGO, PARA FITAS LED COM LARG ATE 25MM, PRETO, COM DIFUSOR BRANCO, TAM: 2M;99.30;0.00;20
LM2765;;PERFIL DE EMBUTIR NANO LARGO, PARA FITAS LED COM LARG ATE 25MM, PRETO, COM DIFUSOR BRANCO, TAM: 3M;143.99;0.00;20
LM2842;;CONECTOR P/ PERFIL EMB NANO LARGO PT/BC, C/ FITAS DE LARG ATE 25MM, CONEX JOELHO PAREDE-PAREDE;18.15;0.00;20
LM2845;;CONECTOR P/ PERFIL EMB NANO LARGO PT/BC, C/ FITAS DE LARG ATE 25MM, CONEX JOELHO PAREDE-TETO;18.15;0.00;20
LM2839;;CONECTOR P/ PERFIL EMB NANO LARGO PT/BC, C/ FITAS DE LARG ATE 25MM, CONEX JOELHO POSITIVO;18.15;0.00;20
LM3674;;KIT FIXACAO E ACABAMENTO PERFIL NANO EMBUTIR 30MM PRETO (KIT COM 2 UNID. MOLAS E TAMPAS);11.20;0.00;20
LM988;;PERFIL DE EMBUTIR PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAMANHO: 1M;72.40;0.00;20
LM989;;PERFIL DE EMBUTIR PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAMANHO: 2M;139.35;0.00;21
LM1217;;PERFIL DE EMBUTIR LARGO PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAMANHO: 3M;208.05;0.00;21
LM991;;CONECTOR PARA PERFIL DE EMBUTIR COM FITAS DE LARGURA ATÉ 30MM, CONEXÃO PAREDE - PAREDE;34.45;0.00;21
LM990;;CONECTOR PARA PERFIL DE EMBUTIR COM FITAS DE LARGURA ATÉ 30MM, CONEXÃO PAREDE - TETO;34.45;0.00;21
LM1218;;CONECTOR PARA PERFIL DE EMBUTIR LARGO COM FITAS DE LARGURA ATÉ 30MM, CONEXÃO JOELHO POSITIVO;34.45;0.00;21
LM1097;;KIT PARA FIXAÇÃO E ACABAMENTO DE PERFIL DE EMBUTIR LARGO 30MM;9.60;0.00;21
LM2215;;TAMPINHA PARA PERFIL DE EMBUTIR 30MM BC (CAIXA COM 50PCS);36.85;0.00;21
LM1294;;PERFIL DE EMBUTIR LARGO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAM: 1M;73.35;0.00;21
LM1296;;PERFIL DE EMBUTIR LARGO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAM: 2M;143.15;0.00;21
LM1337;;PERFIL DE EMBUTIR LARGO PRETO, COM DIFUSOR BRANCO, PARA FITAS DE LED COM LARGURA ATÉ 30MM, TAM:3M;213.80;0.00;21
LM1300;;CONECTOR PERFIL EMB LARGO PRETO, DIFUSOR BRANCO, C/ FITAS LARG ATÉ 30MM, CONEX JOELHO PAREDE-PAREDE;34.30;0.00;21
LM1298;;CONECTOR PERFIL EMB LARGO PRETO, DIFUSOR BRANCO, C/ FITAS DE LARG ATÉ 30MM, CONEX JOELHO PAREDE-TETO;34.30;0.00;21
LM1339;;CONECTOR P/ PERFIL EMB LARGO PRETO, C/ DIFUSOR BRANCO, C/ FITAS DE LARG ATÉ 30MM, CONEX JOELHO POS;34.30;0.00;21
LM1306;;KIT PARA FIXAÇÃO E ACABAMENTO PRETO PARA PERFIL DE EMBUTIR LARGO 30MM;9.35;0.00;21
LM2216;;TAMPINHA PARA PERFIL DE EMBUTIR 30MM PT (CAIXA COM 50PCS);36.15;0.00;21
LM1370;;PERFIL DE EMBUTIR DE 50MM, BRANCO, PARA FITAS LED COM LARGURA ATÉ 35MM, TAMANHO: 1 METRO;99.10;0.00;21
LM1371;;PERFIL DE EMBUTIR DE 50MM, BRANCO, PARA FITAS LED COM LARGURA ATÉ 35MM, TAMANHO: 2 METROS;191.65;0.00;21
LM1372;;PERFIL DE EMBUTIR DE 50MM, BRANCO, PARA FITAS LED COM LARGURA ATÉ 35MM, TAMANHO: 3 METROS;286.05;0.00;21
LM1826;;CONECTOR P/ PERFIL EMBUTIR 50MM, BRANCO, CONEXÃO JOELHO PARDE-PAREDE;16.35;0.00;21
LM1825;;CONECTOR P/ PERFIL EMBUTIR 50MM, BRANCO, CONEXÃO JOELHO TETO-PAREDE;20.50;0.00;21
LM1827;;CONECTOR P/ PERFIL EMBUTIR 50MM, BRANCO, CONEXÃO JOELHO POSITIVO;16.35;0.00;21
LM1844;;KIT FIXAÇÃO PERFIL 50MM EMBUTIR BRANCO;13.05;0.00;21
LM2228;;SUPORTE DE MOLA PARA PERFIL DE EMBUTIR 50MM (CX C/50 PEÇAS);115.40;0.00;21
LM2219;;TAMPINHA PARA PERFIL DE EMBUTIR 50MM BC (CAIXA COM 50PCS);70.99;0.00;21
LM2305;;DIFUSOR DE 50MM PARA PERFIL EMBUTIR/SOBREPOR 1MT BRANCO (10PCS);197.25;0.00;21
LM2306;;DIFUSOR DE 50MM PARA PERFIL EMBUTIR/SOBREPOR 2MT BRANCO (10PCS);393.65;0.00;21
LM2307;;DIFUSOR DE 50MM PARA PERFIL EMBUTIR/SOBREPOR 3MT BRANCO (10PCS);590.15;0.00;21
LM1373;;PERFIL DE EMBUTIR DE 50MM, PRETO, COM DIFUSOR BRANCO, PARA FITAS LED COM LARGURA ATÉ 35MM, TAM: 1M;98.35;0.00;21
LM1374;;PERFIL DE EMBUTIR DE 50MM, PRETO, COM DIFUSOR BRANCO, PARA FITAS LED COM LARGURA ATÉ 35MM, TAM: 2M;190.25;0.00;21
LM1375;;PERFIL DE EMBUTIR DE 50MM, PRETO, COM DIFUSOR BRANCO, PARA FITAS LED COM LARGURA ATÉ 35MM, TAM: 3M;290.10;0.00;21
LM1829;;CONECTOR P/ PERFIL EMBUTIR 50MM, PRETO, COM DIFUSOR BRANCO, CONEXÃO JOELHO PAREDE-PAREDE;16.25;0.00;21
LM1828;;CONECTOR P/ PERFIL EMBUTIR 50MM, PRETO, COM DIFUSOR BRANCO, CONEXÃO JOELHO TETO-PAREDE;20.25;0.00;21
LM1830;;CONECTOR P/ PERFIL EMBUTIR 50MM, PRETO, COM DIFUSOR BRANCO, CONEXÃO JOELHO POSITIVO;16.25;0.00;21
LM1843;;KIT FIXAÇÃO PERFIL 50MM EMBUTIR PRETO;12.85;0.00;21
LM2220;;TAMPINHA PARA PERFIL DE EMBUTIR 50MM PT (CAIXA COM 50PCS);70.35;0.00;21
LM3222;;PERFIL LIGHT MINI DE SOBREPOR, INTERNO ATÉ 5,7MM, BC/BC, TAM: 1M;8.45;0.00;21
LM3223;;PERFIL LIGHT MINI DE SOBREPOR, INTERNO ATÉ 5,7MM, BC/BC, TAM: 2M;14.70;0.00;22
LM3224;;PERFIL LIGHT MINI DE SOBREPOR, INTERNO ATÉ 5,7MM, BC/BC, TAM: 3M;17.99;0.00;22
LM3424;;KIT PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT SOBREPOR NANO BC;1.60;9.75;22
LM2814;;ACABAMENTO PARA PERFIL LIGHT NANO DE SOBREPOR (PACOTE COM 50 PECAS);13.80;9.75;22
LM3401;;PERFIL LIGHT NANO DE SOBREPOR, INTERNO ATE 12MM, PT/BC, TAM: 1M;11.10;0.00;22
LM3402;;PERFIL LIGHT NANO DE SOBREPOR, INTERNO ATE 12MM, PT/BC, TAM: 2M;21.40;0.00;22
LM3403;;PERFIL LIGHT NANO DE SOBREPOR, INTERNO ATE 12MM, PT/BC, TAM: 3M;33.75;0.00;22
LM2802;;PERFIL LIGHT NANO DE SOBREPOR, INTERNO ATE 12MM, BC/BC, TAM: 1M;11.10;0.00;22
LM2803;;PERFIL LIGHT NANO DE SOBREPOR, INTERNO ATE 12MM, BC/BC, TAM: 2M;21.40;0.00;22
LM2804;;PERFIL LIGHT NANO DE SOBREPOR, INTERNO ATE 12MM, BC/BC, TAM: 3M;33.75;0.00;22
LM3416;;KIT PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT SOBREPOR NANO PT;1.60;9.75;22
LM2808;;PERFIL LIGHT NANO LARGO DE SOBREPOR, INTERNO ATE 25MM, BC/BC, TAM: 1M;15.75;0.00;22
LM2809;;PERFIL LIGHT NANO LARGO DE SOBREPOR, INTERNO ATE 25MM, BC/BC, TAM: 2M;27.15;0.00;22
LM2810;;PERFIL LIGHT NANO LARGO DE SOBREPOR, INTERNO ATE 25MM, BC/BC, TAM: 3M;42.10;0.00;22
LM3422;;KIT PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT SOBREPOR NANO LARGO BC;1.60;9.75;22
LM2816;;ACABAMENTO PARA PERFIL LIGHT NANO LARGO DE SOBREPOR (PACOTE COM 50 PECAS);17.50;9.75;22
LM3407;;PERFIL LIGHT NANO LARGO DE SOBREPOR, INTERNO ATE 25MM, PT/BC, TAM: 1M;15.75;0.00;22
LM3408;;PERFIL LIGHT NANO LARGO DE SOBREPOR, INTERNO ATE 25MM, PT/BC, TAM: 2M;27.15;0.00;22
LM3409;;PERFIL LIGHT NANO LARGO DE SOBREPOR, INTERNO ATE 25MM, PT/BC, TAM: 3M;42.65;0.00;22
LM3414;;KIT PARA FIXACAO E ACABAMENTO PARA PERFIL LIGHT SOBREPOR NANO LARGO PT;1.60;9.75;22
LM2385;;PERFIL LIGHT DE SOBREPOR, INTERNO ATE 12MM, BC/BC, TAM: 1M;14.05;0.00;22
LM2386;;PERFIL LIGHT DE SOBREPOR, INTERNO ATE 12MM, BC/BC, TAM: 2M;26.50;0.00;22
LM2387;;PERFIL LIGHT DE SOBREPOR, INTERNO ATE 12MM, BC/BC, TAM: 3M;44.10;0.00;22
