referencia;variante;descricao;detalhes;preco_unitario;porcentagem_imposto;pagina
ESPE-QU100-NAR-DF220;;ESPELHO QUADR. 100 CM - TOUCH - MOD. NARCISSUS - 58/116W - DIMERIZÁVEL COM DESEMBAÇADOR - 220V;;2268.22;9.75;42
ESPE-RED60-CAML-DF;;ESPELHO RED. 60 CM - TOUCH - MOD. CAMELLIA - 27/54W - DIMERIZÁVEL COM DESEMBAÇADOR - 127V;;1151.32;9.75;42
ESPE-RD60-CML-DF220;;ESPELHO RED. 60 CM - TOUCH - MOD. CAMELLIA - 27/54W - DIMERIZÁVEL COM DESEMBAÇADOR 220V;;1151.32;9.75;42
ESPE-RED80-CAML-DF;;ESPELHO RED. 80 CM - TOUCH - MOD. CAMELLIA - 36/72W - DIMERIZÁVEL COM DESEMBAÇADOR - 127V;;1561.16;9.75;42
ESPE-RD80-CML-DF220;;ESPELHO RED. 80 CM - TOUCH - MOD. CAMELLIA - 36/72W - DIMERIZÁVEL COM DESEMBAÇADOR - 220V;;1561.16;9.75;42
ESPE-RED100-CAML-DF;;ESPELHO RED. 100 CM - TOUCH - MOD. CAMELLIA - 46/92W - DIMERIZÁVEL COM DESEMBAÇADOR - 127V;;2324.53;9.75;42
ESPE-RD100-CML-DF220;;ESPELHO RED. 100 CM - TOUCH - MOD. CAMELLIA - 46/92W - DIMERIZÁVEL COM DESEMBAÇADOR - 220V;;2324.53;9.75;42
ESPE-RT100X80-NAR-DF;;ESPELHO RET. 100 X 80 CM - TOUCH - MOD. NARCISSUS - 52/104W - DIMERIZÁVEL - DESEMBAÇADOR - 127V;;2114.92;9.75;42
ESPE-RT100X80-N-D220;;ESPELHO RET. 100 X 80 CM - TOUCH - MOD. NARCISSUS - 52/104W - DIMERIZÁVEL - DESEMBAÇADOR - 220V;;2114.92;9.75;42
ESPE-RT80X60-NAR-DF;;ESPELHO RET. 80 X 60 CM - TOUCH - MOD. NARCISSUS - 41/82W - DIMERIZÁVEL - DESEMBAÇADOR - 127V;;1520.49;9.75;42
ESPE-RT80X60-N-DF220;;ESPELHO RET. 80 X 60 CM - TOUCH - MOD. NARCISSUS - 41/82W - DIMERIZÁVEL - DESEMBAÇADOR - 220V;;1650.31;9.75;42
A1501;;ARANDELA RED. 50 CM - PEDRA VITÓRIA RÉGIA E CHAPA MARTELADA - FITA DE LED 3000K 23W;;4985.60;9.75;43
A1501;FOLHA DE OURO;ARANDELA RED. 50 CM - PEDRA VITÓRIA RÉGIA E CHAPA MARTELADA - FITA DE LED 3000K 23W;;5733.44;9.75;43
A1502;;ARANDELA OVAL 150 X 30CM - PEDRA VITÓRIA REGIA E CHAPA MARTELADA - 2 ESFERAS MADEIRA - FITA DE LED 3000K- 40W;;7216.00;9.75;43
A1502;FOLHA DE OURO;ARANDELA OVAL 150 X 30CM - PEDRA VITÓRIA REGIA E CHAPA MARTELADA - 2 ESFERAS MADEIRA - FITA DE LED 3000K- 40W;;8298.40;9.75;43
AB1503;;ABAJOUR RED. 35CM - PEDRA VITORIA REGIA E CHAPA MARTELADA - ESFERA VIDRO - FITA DE LED 3000K - 24W + LAMP. G9;;3415.30;9.75;43
AB1503;FOLHA DE OURO;ABAJOUR RED. 35CM - PEDRA VITORIA REGIA E CHAPA MARTELADA - ESFERA VIDRO - FITA DE LED 3000K - 24W + LAMP. G9;;3927.60;9.75;43
P1504;;PEND. RET. 150 X 8 CM DE ALT. - PEDRA VITÓRIA RÉGIA E CHAPA MARTELADA - ESFERA MADEIRA - FITA DE LED 3000K-28W;;9905.60;9.75;43
P1504;FOLHA DE OURO;PEND. RET. 150 X 8 CM DE ALT. - PEDRA VITÓRIA RÉGIA E CHAPA MARTELADA - ESFERA MADEIRA - FITA DE LED 3000K-28W;;11391.44;9.75;43
P1505;;PEND. RET. 208 X 12 CM DE ALT. - CHAPA MARTELADA - FITA DE LED 3000K - 24W;;3579.30;9.75;43
P1505;FOLHA DE OURO;PEND. RET. 208 X 12 CM DE ALT. - CHAPA MARTELADA - FITA DE LED 3000K - 24W;;4116.20;9.75;43
A1602;;ARANDELA Ø5 X 120CM - TECIDO - FITA DE LED 3000K - 24W;;3131.40;9.75;43
A1602;FOLHA DE OURO;ARANDELA Ø5 X 120CM - TECIDO - FITA DE LED 3000K - 24W;;3601.11;9.75;43
P1603;;PEND. LINEAR Ø5 X 120CM - TECIDO - FITA LED 3000K - 24W;;3340.50;9.75;43
P1603;FOLHA DE OURO;PEND. LINEAR Ø5 X 120CM - TECIDO - FITA LED 3000K - 24W;;3841.58;9.75;43
P1605;;PEND. VERTICAL Ø5 X 120CM - TECIDO - FITA DE LED 3000K - 24W;;3483.30;9.75;43
P1605;FOLHA DE OURO;PEND. VERTICAL Ø5 X 120CM - TECIDO - FITA DE LED 3000K - 24W;;4005.80;9.75;43
C1606;;COLUNA Ø30CM X 160CM DE ALT. - TECIDO - FITA DE LED 3000K - 24W;;4564.50;9.75;43
C1606;FOLHA DE OURO;COLUNA Ø30CM X 160CM DE ALT. - TECIDO - FITA DE LED 3000K - 24W;;5249.18;9.75;43
L0205-ONIX;;PEND. HORIZONTAL - 150 CM - 06 CUPULAS Ø10CM + 02 CUPULAS Ø15CM - ONIX - FITA DE LED 3000K 20W;;3937.50;9.75;44
L0205-ONIX;FOLHA DE OURO;PEND. HORIZONTAL - 150 CM - 06 CUPULAS Ø10CM + 02 CUPULAS Ø15CM - ONIX - FITA DE LED 3000K 20W;;4528.13;9.75;44
A0213;;ARANDELA Ø40CM - ONIX Ø25CM - FITA DE LED 3000K - 10W - BASE CHAPA MARTELADA;;3208.50;9.75;44
A0213;FOLHA DE OURO;ARANDELA Ø40CM - ONIX Ø25CM - FITA DE LED 3000K - 10W - BASE CHAPA MARTELADA;;3689.78;9.75;44
ESPECIAL-L1003-4;;RED. 4 AROS (Ø60/100/80/120CM)- PLACA ROCHA - FITA DE LED 3000K 30W - PEND 2M;;0.00;9.75;44
ESPECIAL-L1003-4;FOLHA DE OURO;RED. 4 AROS (Ø60/100/80/120CM)- PLACA ROCHA - FITA DE LED 3000K 30W - PEND 2M;;0.00;9.75;44
P1703;;PEND. ROCHA Ø10CM - FITA DE LED 3000K 4W;;405.00;9.75;44
P1703;FOLHA DE OURO;PEND. ROCHA Ø10CM - FITA DE LED 3000K 4W;;465.75;9.75;44
L1705;;PEND. OVAL 160 X 15 X 20 CM DE ALT.- FITA DE LED 3000K - 80W;;5630.40;9.75;44
L1705;FOLHA DE OURO;PEND. OVAL 160 X 15 X 20 CM DE ALT.- FITA DE LED 3000K - 80W;;6474.96;9.75;44
L0118-3 AROS;;RED. 100CM - 3 AROS (Ø100/80/60CM) - 24 CUPULAS SELENITA - FITA DE LED 3000K 72W - PEND 2M;;9797.93;9.75;45
L0118-3 AROS;FOLHA DE OURO;RED. 100CM - 3 AROS (Ø100/80/60CM) - 24 CUPULAS SELENITA - FITA DE LED 3000K 72W - PEND 2M;;11267.62;9.75;45
P0220;;Ø10CM - CUPULA ROCHA SELENITA - CANOPLA ABAULADA - FITA DE LED 3000K 2W - PENDENTE 2M;;391.07;9.75;45
P0220;FOLHA DE OURO;Ø10CM - CUPULA ROCHA SELENITA - CANOPLA ABAULADA - FITA DE LED 3000K 2W - PENDENTE 2M;;391.07;9.75;45
P0221;;Ø15CM - CUPULA ROCHA SELENITA - CANOPLA ABAULADA - FITA DE LED 3000K 4W - PENDENTE 2M;;592.47;9.75;45
P0221;FOLHA DE OURO;Ø15CM - CUPULA ROCHA SELENITA - CANOPLA ABAULADA - FITA DE LED 3000K 4W - PENDENTE 2M;;592.47;9.75;45
P0222;;Ø20CM - CUPULA ROCHA SELENITA - CANOPLA ABAULADA - FITA DE LED 3000K 6W - PENDENTE 2M;;790.75;9.75;45
P0222;FOLHA DE OURO;Ø20CM - CUPULA ROCHA SELENITA - CANOPLA ABAULADA - FITA DE LED 3000K 6W - PENDENTE 2M;;790.75;9.75;45
P0220-ONIX;;Ø10CM - CUPULA ONIX - CANOPLA ABAULADA - FITA DE LED 3000K 2W - PENDENTE 2M;;414.93;9.75;45
P0220-ONIX;FOLHA DE OURO;Ø10CM - CUPULA ONIX - CANOPLA ABAULADA - FITA DE LED 3000K 2W - PENDENTE 2M;;414.93;9.75;45
P0221-ONIX;;Ø15CM - CUPULA ONIX - CANOPLA ABAULADA - FITA DE LED 3000K 4W - PENDENTE 2M;;717.62;9.75;45
P0221-ONIX;FOLHA DE OURO;Ø15CM - CUPULA ONIX - CANOPLA ABAULADA - FITA DE LED 3000K 4W - PENDENTE 2M;;717.62;9.75;45
P0222-ONIX;;Ø20CM - CUPULA ONIX - CANOPLA ABAULADA - FITA DE LED 3000K 6W - PENDENTE 2M;;1088.35;9.75;45
P0222-ONIX;FOLHA DE OURO;Ø20CM - CUPULA ONIX - CANOPLA ABAULADA - FITA DE LED 3000K 6W - PENDENTE 2M;;1088.35;9.75;45
PEND-QTZO-AURA;;PENDENTE Ø 5 X 50 CM DE ALTURA - 1 LÂMP. MINIGU10 - QUARTZO;;711.75;9.75;48
PEND-QTZO-AURA;FOLHA DE OURO;PENDENTE Ø 5 X 50 CM DE ALTURA - 1 LÂMP. MINIGU10 - QUARTZO;;818.51;9.75;48
